0,0,150.00015
0.1,0,150.0001
0.2,0,150.00005
0.30000000000000004,0,150.0
0.4,0,149.99994999999998
0.5,0,149.9999
0.6,0,149.99985
0.7,0,149.99980000000002
0.7999999999999999,0,149.99975
0.8999999999999999,0,149.9997
0.9999999999999999,0,149.99965
1.0999999999999999,0,149.9996
1.2,0,149.99955
1.3,0,149.99949999999998
1.4000000000000001,0,149.99945000000002
1.5000000000000002,0,149.9994
1.6000000000000003,0,149.99935000000002
1.7000000000000004,0,149.9993
1.8000000000000005,0,149.99925
1.9000000000000006,0,149.9992
2.0000000000000004,0,149.99915
2.1000000000000005,0,149.9991
2.2000000000000006,0,149.99904999999998
2.3000000000000007,0,149.99900000000002
2.400000000000001,0,149.99895
2.500000000000001,0,149.9989
